order_id,customer_id,order_date,order_amount,status
041ae65c-3136-4bdc-92fc-ae90fbd6d07b,CUST0323,2026-04-11T09:54:50.125Z,1352.31,Pending
f2240e2d-8029-4f81-a268-ed56488e9970,CUST0275,2025-10-06T22:24:01.186Z,4491.28,Processing
88c52115-2e4d-496e-a413-b9b74d637e95,CUST0424,2025-10-24T10:59:33.526Z,1672.49,Delivered
2bb09495-7c1b-4140-bcca-a2d141061f6b,CUST0658,2025-11-12T00:06:23.561Z,4721.79,Delivered
8faa66eb-024e-4cea-80a5-e1ef49733c05,CUST0669,2025-11-22T07:08:23.224Z,1756.81,Pending
2ec7de96-4c02-4894-97c8-18e1752ee2f4,CUST0513,2026-04-09T04:26:49.132Z,2222.06,Pending
9792f9ee-faf5-4a3d-afab-3f32e2cb5102,CUST0538,2026-06-07T00:32:41.354Z,2436.83,Processing
89d1545c-8156-44db-93b0-7f8d18e5ffee,CUST0691,2026-01-11T06:05:09.791Z,4125.57,Pending
6237fbd4-4468-481a-9c6e-31b424ca7d8e,CUST0723,2026-04-25T17:54:28.943Z,2106.76,Pending
2cefa548-5a7c-4266-980f-2b75a181ba4c,CUST0725,2025-10-24T06:21:36.295Z,4522.07,Processing
f4cd9703-83fc-438c-82ca-002c91c0348f,CUST0317,2026-03-23T14:09:25.283Z,2019.84,Cancelled
a2b5b1a0-9c82-4f38-b5e1-b7dee6e3d02b,CUST0223,2025-12-18T20:58:11.018Z,165.72,Processing
229e342c-6fb6-4737-8bd7-a64d7db89d71,CUST0375,2025-12-30T16:47:01.411Z,3585.80,Cancelled
6bde93eb-807f-4425-854a-fc92967f7cf3,CUST0312,2026-02-19T13:45:42.877Z,1638.00,Processing
eed6d475-2324-4981-853b-04885b720152,CUST0275,2026-01-18T10:45:13.013Z,3665.93,Processing
477a97fd-746c-4530-9b18-98393f387aa4,CUST0153,2026-04-16T21:30:48.262Z,1343.57,Pending
67fa20e4-6454-4d91-9201-5064ee1dce46,CUST0929,2025-07-11T19:09:09.269Z,3958.54,Pending
b6e7d795-d575-4057-b11b-9db3e8deb1b1,CUST0216,2025-09-17T04:14:37.481Z,3840.62,Delivered
1515443f-3c9e-4fde-90b6-0b2ff8aa2217,CUST0099,2026-05-26T14:58:17.433Z,3702.19,Cancelled
f0ea74f7-7d65-44c7-b818-73c68a91cf54,CUST0309,2026-03-22T00:40:32.470Z,2559.82,Processing
408b7484-992f-458d-b8e3-3f84f39f281b,CUST0266,2026-04-05T21:33:22.768Z,2740.88,Pending
83350bbc-d2f6-4696-ba56-e5d2c22129b6,CUST0731,2026-05-18T12:38:25.158Z,1210.35,Delivered
02182785-0611-4849-be3e-3556a07d53ab,CUST0277,2025-11-11T01:33:33.722Z,194.94,Processing
acbc2cb6-90e7-4e75-ae4c-a0e3a86074ef,CUST0269,2025-08-18T04:26:39.743Z,461.94,Processing
ab8165c7-3e44-4b62-9359-5addb1981858,CUST0030,2025-07-18T14:33:31.090Z,974.55,Processing
c0b6e05b-292c-4d6d-8a93-a4ec893150cf,CUST0715,2026-02-12T16:25:32.783Z,1685.75,Pending
fb0d1f74-ae92-44d9-a7a2-eabcc2feb7ba,CUST0178,2026-02-01T23:44:12.208Z,3277.74,Cancelled
4b7f2bf0-0972-42da-ad58-99de019e799d,CUST0773,2026-01-10T10:39:11.044Z,1172.80,Processing
69915389-b9b0-46d1-b9b7-50416284692f,CUST0884,2025-08-11T04:55:36.309Z,1407.46,Cancelled
59c6a00a-64d7-4257-a2c0-2c416b77b4e4,CUST0224,2025-08-11T20:10:36.744Z,1020.91,Processing
1de55b61-8d62-478e-a5fd-d062e8cefb70,CUST0091,2025-11-12T12:16:16.090Z,2164.56,Delivered
e23815b4-2e6c-43bf-b2f5-7e46bcac85b4,CUST0332,2025-11-05T10:46:32.821Z,2047.59,Cancelled
ef94d82f-f755-454b-9693-936126202e5f,CUST0592,2026-04-11T22:54:14.901Z,2744.31,Pending
7d7ab44e-00a1-4d62-9b78-ddcffde3e63e,CUST0397,2025-10-05T10:15:58.708Z,1595.37,Delivered
7cd059c0-4f45-427f-9942-2c215886cde0,CUST0747,2026-02-03T17:20:44.082Z,4903.97,Processing
7ef21168-29ac-4d8e-8b17-edc2d16e9016,CUST0833,2025-07-16T00:36:00.071Z,417.46,Cancelled
a938895d-b0c9-4230-96be-3feaf89c3344,CUST0302,2025-08-31T04:16:56.430Z,1957.70,Processing
5d72b9ff-ac30-4917-b0c7-bbae4faee025,CUST0125,2025-12-07T01:53:46.369Z,1684.28,Cancelled
db383901-8c42-4057-87f5-ec5c42201a25,CUST0701,2026-06-08T16:45:56.110Z,4416.37,Pending
23bbe287-ebb8-4187-a2d7-f3a7f5fa5b84,CUST0948,2026-05-04T01:47:27.798Z,380.02,Delivered
2e6654d1-079c-4ace-9cb8-3e419c68e704,CUST0026,2025-09-16T22:15:18.032Z,2742.17,Delivered
ada00c71-651e-41c1-beed-7418215f61b7,CUST0800,2026-01-18T00:05:04.172Z,1732.84,Cancelled
85077472-1aa9-4d1c-9e58-19e183c65d80,CUST0149,2025-11-30T01:56:15.015Z,4928.71,Processing
54de0ec8-d08a-486c-8171-db0b6dd28eab,CUST0093,2025-10-30T21:27:06.444Z,875.59,Cancelled
97d38099-961f-41e6-950e-70add38f1786,CUST0092,2026-01-19T00:14:44.247Z,130.31,Pending
abb854fd-eebc-46b4-b048-3e23d69f0f54,CUST0594,2025-11-24T18:14:22.988Z,2306.92,Delivered
8bcf7320-95ec-447c-bbab-8afdef20888a,CUST0237,2025-10-24T19:32:50.732Z,4493.48,Delivered
2ea7b2cc-ce51-4469-9784-896eccef7762,CUST0053,2026-01-13T12:21:27.886Z,3847.11,Delivered
4392fec0-b6fc-47d5-8b0a-0192c88b8e4d,CUST0485,2025-07-12T00:59:25.713Z,1870.54,Cancelled
57898715-6cae-49b1-a2b0-0786ae87527e,CUST0689,2026-04-23T03:00:20.563Z,4828.12,Cancelled
a4eeda73-484e-4af4-a9f1-c694fe5ef223,CUST0286,2026-06-11T20:27:35.926Z,562.70,Pending
053df311-7572-45a2-9361-0949e15f92a3,CUST0996,2025-09-29T08:49:51.095Z,3842.43,Cancelled
c9ea4b5f-dc5d-4956-9bb4-7567b59ed481,CUST0500,2026-06-05T08:02:55.466Z,3445.52,Delivered
129ba63a-4014-4110-8b14-8ed18eaa79f4,CUST0743,2025-08-01T21:08:07.960Z,1413.19,Pending
7b1c377b-6e11-4b95-868e-4e414a82270c,CUST0301,2025-08-23T13:03:58.423Z,2272.81,Processing
608f6034-57d7-4d25-af7f-98559935bdad,CUST0072,2025-12-15T04:17:52.883Z,3887.04,Pending
d62010c7-44fc-4230-a892-e1011506b632,CUST0779,2025-07-25T10:28:56.008Z,3320.90,Pending
92da260d-f37d-442d-ae76-7cd73bf049b2,CUST0840,2026-04-10T07:46:20.356Z,4448.98,Processing
dc9e7ed3-8278-40a8-8de8-e60e21df7ee0,CUST0637,2025-12-20T05:37:11.607Z,221.11,Cancelled
6fa39d3e-9c32-4cf4-9270-f6ff17841d05,CUST0011,2026-03-14T05:46:10.677Z,1554.78,Delivered
2838edcc-234f-4587-adb7-c9dfcae81f17,CUST0348,2025-09-26T22:37:37.302Z,5079.07,Pending
8c576a0a-f7cb-49cb-8ef9-3225a0949f41,CUST0182,2026-05-16T23:02:19.642Z,2049.60,Cancelled
a41978d1-3ddc-4552-9446-ae83814ab7c7,CUST0018,2026-01-18T23:28:41.052Z,4975.21,Pending
623b88bd-44bc-4a81-b8bd-b835e5b43224,CUST0523,2025-09-18T09:22:11.725Z,2836.57,Delivered
67c84ca2-b3e1-4510-adc0-c38ff48aae5d,CUST0575,2025-07-19T01:56:05.523Z,2752.96,Cancelled
635a3fd2-b48f-48a4-864e-58059337a256,CUST0218,2025-10-17T06:13:10.655Z,2328.08,Processing
2a30e72b-b03c-47eb-9d58-68dbc1f863a9,CUST0594,2025-07-30T22:17:53.425Z,4870.66,Pending
5096d494-f285-40fc-958e-5902a66f2e61,CUST0880,2025-07-15T01:04:57.523Z,2379.06,Processing
4fffaeb9-cff1-4b46-ab0b-73e22246f8a8,CUST0591,2026-04-29T03:54:27.372Z,1173.80,Processing
2d684b2d-86fc-40e0-b286-8ddf93ba693b,CUST0324,2025-09-28T01:59:56.289Z,3346.18,Processing
d1c242aa-5cc6-49c9-b398-9ad2517d8fae,CUST0374,2025-07-08T21:52:38.749Z,4822.52,Pending
0f950b43-d021-406c-9383-f34497b129a5,CUST0420,2025-08-14T18:43:09.305Z,3551.07,Processing
e7564f87-72e1-4656-bb6d-6d66add4722b,CUST0132,2026-06-15T00:08:00.188Z,3724.61,Pending
125c5eb9-7d97-486b-8dba-d802061365c8,CUST0067,2026-06-06T09:01:01.868Z,3325.62,Processing
eb2423bc-54f3-4059-bdb8-3736a81f598a,CUST0683,2026-02-22T07:54:53.942Z,2181.18,Delivered
9d8c40d2-150e-483d-afc1-1c9e7665735c,CUST0626,2026-04-19T06:51:44.372Z,2807.93,Delivered
cd49cd7a-1b8c-4119-8450-b8c946d00b02,CUST0794,2026-01-03T02:17:51.082Z,4501.61,Delivered
4dd527d6-a9d5-479c-b3d9-b6237de2945e,CUST0419,2025-12-12T21:16:26.664Z,288.69,Processing
c5b41f99-e493-4dfe-acbe-ec161d9220a1,CUST0441,2026-02-24T03:12:12.501Z,4734.46,Pending
5aeafd31-10a2-4c58-9bd9-f457a5961e14,CUST0683,2026-05-01T14:00:40.112Z,1029.43,Delivered
987555d7-34b1-42a5-a44b-d9b4478b449d,CUST0566,2025-12-27T13:09:01.017Z,1060.94,Processing
40aaff49-4cee-42c8-9d83-1e06ad29f718,CUST0238,2026-01-05T18:24:31.640Z,4832.88,Cancelled
57ddf07a-a872-4e29-b6e3-d5b5ac1ccdbd,CUST0379,2026-03-16T02:14:35.950Z,2839.06,Pending
afe6bbcd-6c02-4af9-b934-d2bcf75fafb0,CUST0108,2026-04-12T02:03:05.448Z,3601.82,Cancelled
04b2951b-7a92-4443-930d-3f75b77665da,CUST0954,2026-01-03T02:09:25.936Z,1283.48,Cancelled
1c6e97a4-d4b2-47a0-9f08-936d869d1ebc,CUST0470,2025-08-16T08:28:46.695Z,2111.10,Cancelled
d3bde617-68f8-4e70-9b91-26862dda212c,CUST0672,2026-03-26T01:19:45.424Z,4769.17,Delivered
6b136494-6777-4e9d-9dd2-d60ed901e918,CUST0003,2026-04-25T03:26:15.819Z,2562.62,Cancelled
7794e54f-7ba4-455b-8983-0f79349e86b5,CUST0464,2026-02-02T19:22:12.208Z,4727.27,Pending
52c2a78a-ed8d-426d-b9b7-20143ea0c3e4,CUST0653,2025-10-12T02:16:48.219Z,5097.91,Cancelled
15834e62-6cfd-42d7-87bc-b37f4e7c0058,CUST0793,2026-05-30T09:54:20.855Z,857.99,Pending
88209b03-8923-47a8-a068-4c1bfffca891,CUST0213,2026-04-22T03:12:34.908Z,3804.39,Pending
9e0dbff8-86c5-4770-82ec-5eca57fa7245,CUST0653,2026-05-15T06:43:57.186Z,2822.97,Pending
634b278f-53f8-4a68-b9ba-615ef8a3a321,CUST0969,2025-07-02T20:52:04.150Z,277.44,Cancelled
9adc93cf-ba6d-4083-ba5c-4647aabf9be3,CUST0369,2026-01-27T19:17:55.626Z,4114.38,Pending
64876be5-4d37-4586-a914-9310c6405148,CUST0934,2026-06-12T11:19:34.889Z,420.48,Cancelled
0fa5ad62-a215-4a71-be49-096663ee96a4,CUST0493,2026-06-01T13:36:15.179Z,2594.46,Delivered
20c8b813-866c-45fa-8e06-9a5abd40b73c,CUST0943,2026-01-15T06:25:13.342Z,3196.48,Cancelled
2c0ae4fd-77ec-4767-910a-0871577997c0,CUST0552,2025-11-11T15:01:27.528Z,2628.34,Pending
73420518-123b-4080-9658-30103bedc67b,CUST0073,2026-05-14T07:52:33.111Z,2404.35,Delivered
dbbd171b-7600-48ab-8d40-80e64a6b56f5,CUST0107,2026-01-09T17:01:21.943Z,4320.21,Delivered
bea76a9e-f764-4436-be3e-aefb350006db,CUST0895,2026-04-14T06:05:55.540Z,2282.87,Cancelled
95f14a80-a2af-42a9-a065-c439e1c65528,CUST0922,2026-05-06T19:15:09.936Z,1646.52,Processing
198c7c1e-73fa-4150-a34d-c5d2541d9c15,CUST0113,2026-03-02T15:52:26.730Z,2080.52,Cancelled
471a6e57-aa08-4b80-98ec-ab40019c350f,CUST0535,2026-03-14T06:18:24.622Z,3423.06,Delivered
285cbe62-b1b3-4b8e-982a-7d2249e46913,CUST0922,2025-06-29T21:52:28.566Z,2573.55,Cancelled
1cb38df3-785c-4669-b281-17b876cf2f93,CUST0546,2025-11-06T10:37:41.576Z,1567.97,Pending
bf39992c-40d9-4763-9e3d-050c69afe8d3,CUST0498,2025-11-06T15:39:40.961Z,1999.42,Cancelled
79074819-f976-4bcc-bae2-d8f2afe56ab0,CUST0087,2026-03-09T11:16:01.868Z,4618.90,Pending
9c4679ef-f8cd-480b-9226-6d165d9553c9,CUST0079,2026-05-13T15:06:40.315Z,940.41,Pending
33e1ce1c-1dc3-4de5-8a64-268f87c39b36,CUST0002,2025-09-08T06:30:40.849Z,1228.61,Processing
82c6d527-e7a2-4706-9824-8872331172dd,CUST0235,2026-03-23T09:40:02.910Z,4532.50,Pending
a8125bf9-32af-4fe8-9bae-a4ad95126e6b,CUST0032,2025-08-20T09:45:47.837Z,4369.98,Cancelled
f8859f53-0325-48da-9c66-1de0263b1a5f,CUST0358,2026-05-09T13:47:25.049Z,3823.76,Pending
e80ff2db-6e54-46ff-b74f-ad46e7c084ac,CUST0941,2026-04-16T12:28:55.528Z,4473.66,Delivered
1cfe324c-2992-48ad-9f63-c69b11d3a124,CUST0199,2026-05-24T14:36:37.444Z,4680.36,Processing
ee5619ab-83c1-43db-8785-68d51fdef23b,CUST0526,2026-01-14T10:34:14.661Z,990.92,Pending
b85557f2-bdda-4f03-92f5-23fe0fb003fd,CUST0281,2025-12-22T11:07:12.174Z,1666.05,Pending
d4d5e3c1-d463-4e38-8a2e-47eabaf29323,CUST0103,2026-01-16T19:14:34.949Z,3344.56,Processing
37bd47ca-ceec-4240-9ac3-d936376b916e,CUST0377,2026-06-08T13:59:28.870Z,4118.31,Processing
0517d436-e837-4cfc-acda-e3f8e5b34565,CUST0093,2025-06-28T18:53:49.691Z,4753.03,Processing
7f81c795-8acb-42be-8f14-fb0fedb3d425,CUST0378,2025-07-21T22:12:55.886Z,2646.10,Pending
9a49c896-e86b-4048-bd8a-0d08e096b0ca,CUST0318,2026-03-28T15:26:51.022Z,4127.90,Delivered
09a86475-aa35-43fa-9c3f-2565e8e6d16b,CUST0201,2025-11-29T04:57:52.571Z,1082.53,Pending
208bfda8-5a82-4202-9276-852ab2e51f2d,CUST0335,2025-09-05T14:00:32.036Z,2325.79,Cancelled
f48d6f6c-8a5d-4963-9342-94f87ac64484,CUST0082,2025-09-30T20:25:33.915Z,4390.76,Cancelled
4f9047a5-3dd5-4a83-9d8b-2d771781b7e4,CUST0954,2025-08-29T19:43:05.790Z,3840.43,Pending
a8704979-b130-4efc-bcd4-4d6962274aa7,CUST0308,2025-10-10T22:29:18.494Z,4478.64,Processing
99eb2853-69dd-4fbc-97fd-8bd269d91d81,CUST0275,2026-01-31T17:24:56.897Z,748.00,Delivered
50de417e-1d80-48d5-a65c-34c8bcbaa589,CUST0512,2026-06-06T09:30:21.610Z,2334.50,Cancelled
3c9373ae-51ca-4d06-ac68-17b14a3d6304,CUST0773,2026-02-12T16:35:49.182Z,3536.09,Pending
410af04a-b3f2-49fc-a196-fa3a48583cb1,CUST0820,2025-12-13T15:10:23.707Z,1925.01,Cancelled
582ede68-66c8-44f9-b5c5-37bf576d9925,CUST0250,2026-02-08T15:14:15.570Z,4388.32,Processing
b9dbfaa9-aed5-41f9-9575-83b58a3272b8,CUST0695,2025-07-08T10:27:40.277Z,4696.54,Pending
5296a0b4-810c-4cf3-a8bc-d521bd9eb3a1,CUST0046,2025-06-26T01:10:11.206Z,883.56,Processing
b32ab496-75f8-4547-9096-2a7a3d47154c,CUST0316,2025-11-12T02:45:18.349Z,5004.82,Processing
f762e871-20d8-48d3-b3f2-5793de465d00,CUST0824,2025-07-17T04:31:36.561Z,4476.63,Pending
3672d939-68cd-42bb-b71d-9a13401d44fc,CUST0641,2025-06-20T17:30:05.737Z,2154.62,Processing
268199f7-6576-40d5-aa40-afd34f917cc5,CUST0158,2025-12-06T04:22:29.031Z,574.20,Cancelled
86aa5e7c-2475-4e30-ba9a-a913f3c9e572,CUST0593,2025-08-31T00:07:20.560Z,313.49,Pending
586276d9-5a19-4b7a-95cc-8344cd7c5653,CUST0384,2026-01-19T05:32:54.236Z,735.76,Pending
9594aa4e-3441-4747-bba4-a4d97002f6dc,CUST0570,2026-04-19T08:11:42.283Z,3374.38,Cancelled
8cdc5e22-2707-45a5-ac52-530f9fe514a3,CUST0638,2026-04-15T11:07:21.691Z,3344.22,Processing
2f5c957c-3cc9-42cc-939d-2a2ae2cdc0ea,CUST0248,2025-11-16T14:04:55.280Z,2186.03,Processing
f9b93879-4a9a-4a20-b6d8-e400f309d861,CUST0601,2025-10-10T01:21:52.091Z,4202.22,Cancelled
75079a5c-95b8-4d4c-b65b-6455e558605f,CUST0909,2025-09-16T18:01:28.583Z,2378.96,Delivered
622798b3-93f9-492f-99a7-153dcb76558e,CUST0476,2026-06-19T04:57:30.972Z,3512.74,Delivered
5a3bf747-4a2d-4a12-a5e4-8b0468b78d7e,CUST0232,2026-01-09T22:23:51.472Z,4026.58,Delivered
c28932d9-6f8e-4a9e-ac8c-a8ce53ebedc3,CUST0374,2025-07-12T18:23:32.238Z,701.88,Delivered
90995da8-1f13-4333-ad13-dada763c989b,CUST0793,2025-08-11T18:36:55.902Z,1962.25,Pending
c9d4b6b4-3585-4779-bf86-3de84550e8bb,CUST0983,2025-06-29T15:17:30.892Z,1219.81,Pending
3cd76e54-b1e8-480a-b529-428dcb3678c3,CUST0445,2026-01-19T19:32:22.106Z,4343.38,Delivered
4cc741b6-5a1d-41fd-9377-5a7e99a1d63c,CUST0199,2025-06-28T05:49:50.806Z,1373.57,Delivered
b4963d6b-0a40-4a9f-8bc7-44d72e0242d6,CUST0099,2026-04-01T22:04:36.202Z,3883.53,Cancelled
3c11ce3c-f44f-4b93-9899-82ec508ca882,CUST0136,2025-09-05T21:17:53.385Z,3471.77,Pending
ab7c18d9-0479-4ac9-87bf-52304f6f851b,CUST0657,2025-09-02T18:35:00.342Z,3218.61,Delivered
95f1cef5-1ceb-4980-8fae-0d027fdf0b26,CUST0597,2025-12-28T02:57:01.668Z,4816.88,Cancelled
e6651f4d-7665-4ac2-8090-30933cf80efd,CUST0140,2026-01-03T03:33:09.698Z,1865.89,Pending
7815423b-3d8f-4970-90d5-168c4bcbe084,CUST0554,2025-07-17T18:36:19.042Z,131.10,Cancelled
0debd3ec-ff85-4513-8725-c8c93d8c20b9,CUST0479,2025-07-31T23:37:57.044Z,396.13,Pending
2b54cb34-ffe2-4fd5-908e-00f2a2482a42,CUST0073,2026-05-28T18:43:33.713Z,1580.97,Processing
21f8b7db-3830-42de-ac42-270ad488ec5c,CUST0270,2025-11-29T06:12:56.067Z,3806.57,Processing
7d1969ea-c6ea-4051-ad46-2f1995bd73b6,CUST0083,2026-01-02T08:50:22.231Z,1958.57,Cancelled
803e969a-faf5-4e7a-b25d-3b106bf1d9ea,CUST0134,2025-07-02T15:36:04.510Z,1407.99,Processing
cf6daa75-bd82-4b9e-a1b6-6ddf8bf1e255,CUST0683,2026-04-04T16:17:49.760Z,1263.32,Delivered
e891e2e8-dcc0-43f5-b363-e16e9470620c,CUST0505,2025-12-19T22:14:37.793Z,3004.00,Processing
8d631cd7-5db6-4c5a-8c79-838d82c54ddc,CUST0475,2026-06-07T21:04:42.592Z,3535.28,Cancelled
e6a2c735-8ae6-48bf-9e71-951dfac2bc0f,CUST0827,2026-03-01T09:47:43.472Z,783.23,Delivered
6c16f6ff-bfb1-4644-9692-25ac9458d11a,CUST0278,2026-04-16T16:46:55.930Z,2902.16,Delivered
6b4eba97-9954-4dc0-98f0-1f03f21b84a5,CUST0772,2026-01-05T23:58:01.823Z,3437.41,Pending
a38725cd-50de-44c0-8dc6-88ea4ac9e22a,CUST0666,2025-08-09T16:17:27.223Z,997.05,Delivered
e50ecaa5-3c09-42a1-bec6-3aa8d90bc7d0,CUST0918,2025-11-20T21:24:32.533Z,4580.89,Pending
0dfe3bb2-d28b-40d8-aaed-533a3fee7dfb,CUST0581,2026-02-25T15:00:38.714Z,3111.23,Delivered
22fdca39-f062-425c-a806-e11238eda619,CUST0311,2026-05-08T09:11:52.170Z,1978.68,Processing
c9436b01-0230-42c7-a5a0-2d257ff86b34,CUST0997,2025-09-23T10:47:06.905Z,3428.00,Processing
d4ebc202-ccad-4af5-8b14-a6c0eee63a54,CUST0836,2026-04-30T09:07:09.760Z,2639.42,Cancelled
9c09fd26-29ec-4419-a66a-7dec84f8718b,CUST0308,2026-05-30T14:27:26.751Z,535.47,Processing
cecd77b4-83c2-4dbd-98d3-c2f2222c6f7b,CUST0643,2026-04-30T00:46:20.466Z,4000.95,Processing
5faff734-b808-49d5-b5b7-7d6933201b26,CUST0267,2025-12-16T14:51:34.454Z,346.11,Pending
ace2db52-377a-4628-ad45-af7f42dce6c6,CUST0427,2026-01-29T21:45:23.508Z,2412.83,Processing
aa28e61c-d579-4091-bda9-ed386ca7805a,CUST0910,2026-01-30T00:04:40.049Z,2189.48,Pending
5bf8f09b-6811-4846-9d0a-8b633042ea43,CUST0205,2026-06-19T11:03:44.846Z,4888.95,Cancelled
020b54bd-726d-4029-8ca2-a63d72cc9a02,CUST0157,2025-12-30T21:41:07.930Z,1317.55,Pending
cf9b1824-f843-40cb-bc7c-cef2e567b7e3,CUST0212,2026-01-15T02:36:22.385Z,3059.10,Processing
cbea4c05-af7a-4800-b7fa-013835c87653,CUST0866,2026-01-23T05:55:44.995Z,3252.55,Cancelled
b86f0ec5-1054-4dae-aea3-a98997f8daa5,CUST0961,2026-01-12T12:23:00.371Z,3052.46,Processing
a6689802-77e1-4b2e-8478-669c2af1a924,CUST0726,2026-02-09T18:27:19.227Z,4680.47,Processing
66dc66c4-d215-4407-9a9a-ddebf6c762c7,CUST0629,2026-05-07T18:28:24.158Z,4200.64,Processing
9b9262e3-ccc9-4cc4-b20f-0084bad6e2c8,CUST0881,2025-09-13T02:37:56.198Z,554.53,Pending
659bce69-58bb-4f62-8d93-8b06e4c7bc3a,CUST0799,2026-02-05T08:27:06.038Z,1772.16,Cancelled
4ad49eca-b0bf-45b3-9d3e-a3d7c7d34a0e,CUST0636,2026-01-01T05:12:59.950Z,910.29,Processing
3dcc4f78-b64e-4121-980c-a153373d5e35,CUST0148,2025-12-12T17:19:12.261Z,3800.97,Pending
4e1684b7-9fd5-40fe-8b8b-f093b0f925aa,CUST0130,2026-01-04T17:19:13.449Z,3376.13,Cancelled
1e5dbff1-ebd3-4d03-92c0-63a62810cd9e,CUST0583,2026-03-09T20:27:26.367Z,1967.19,Delivered
fdd3fe75-ec37-4621-af5c-de766e70e8eb,CUST0515,2025-12-03T00:01:06.392Z,1302.47,Cancelled
5f414f2e-d322-4474-a160-3a6459c3a5d5,CUST0083,2025-12-12T23:36:12.114Z,1371.02,Delivered
37660b42-3b98-47e5-a338-fe88dcdd17a5,CUST0558,2026-05-14T21:37:07.188Z,2169.17,Processing
1aaef54c-bde6-4d44-abd4-b43d15d4f9ab,CUST0456,2026-05-02T10:57:58.102Z,511.29,Pending
9d88b068-d8d9-4cd2-bf41-be6b03501825,CUST0979,2025-12-04T14:43:28.282Z,2913.83,Processing
6f6a3f99-d139-4f3e-8f04-01a41af16ff5,CUST0807,2025-07-01T23:31:04.536Z,4356.06,Pending
79e2937f-ca8e-463e-802c-7ce9f99d59aa,CUST0500,2026-03-28T07:56:02.569Z,773.32,Delivered
3261956b-9c17-4bc3-bfd8-cbb08b94d89e,CUST0073,2026-01-23T08:46:34.169Z,4290.82,Pending
361b6aaa-712d-4a41-80dd-ea344ab10728,CUST0795,2025-11-13T22:43:21.894Z,4160.63,Processing
17da073b-9914-4a3a-b85c-23a14f4421d5,CUST0878,2025-08-30T22:10:47.599Z,4468.00,Pending
32443d5d-4cc2-4fbd-900e-3b44a67ec319,CUST0541,2026-01-13T08:15:22.372Z,5095.70,Delivered
b2f68e8d-2732-4992-8ba4-4aa76152fd45,CUST0636,2026-06-03T21:36:53.566Z,1186.60,Delivered
2e8926aa-5374-49b2-8c3f-5c3db464bf24,CUST0404,2026-04-17T07:48:17.852Z,5051.63,Processing
1ee9fc91-f42c-4a47-8160-1d88727f6a60,CUST0211,2026-01-17T21:01:53.436Z,3853.33,Pending
7b3a6727-c9db-445d-b185-358b53efdfd1,CUST0599,2026-05-26T21:42:47.578Z,3406.47,Cancelled
9126cb07-637f-4d77-b9f7-a8dd83616eaa,CUST0656,2026-05-27T12:53:09.307Z,1281.10,Delivered
afc16a34-38d0-496f-8d2b-e65a1e149c87,CUST0121,2026-02-19T20:57:34.209Z,4282.40,Processing
cbdd406f-47dc-4bab-bc58-8b897bbe668d,CUST0147,2025-09-26T01:20:14.924Z,4879.27,Delivered
bd9bc163-a7a2-4711-971e-ec36035ae669,CUST0089,2025-10-02T12:25:20.050Z,3664.73,Delivered
c7bb78a2-e84a-4991-8479-b2005a64ce61,CUST0165,2026-04-19T12:19:31.821Z,338.22,Pending
cf58331f-ca6a-4e70-afcd-c0470275cc02,CUST0941,2025-08-17T10:25:39.451Z,3772.48,Delivered
70c0eb1b-8d74-4fcb-a00c-8cd66d89d116,CUST0159,2025-12-13T14:22:37.151Z,2011.43,Cancelled
51f61e6e-3c60-4a88-ab87-448a4f6fd39b,CUST0709,2026-05-21T10:55:43.955Z,920.40,Cancelled
89bff27d-f769-4caa-ad7b-265c9d3f1841,CUST0765,2025-11-25T09:07:56.313Z,2583.18,Delivered
19cb7a47-2aa2-4158-94b1-a3d299974913,CUST0488,2025-12-12T22:57:26.736Z,4323.27,Cancelled
0e1c85d0-55c5-40c0-9df2-bee772161e14,CUST0037,2025-07-23T18:26:59.485Z,2347.61,Pending
8f6bce6d-62a0-4f6f-9774-a868ba178536,CUST0808,2026-03-08T11:35:26.290Z,353.67,Delivered
8f697817-03ac-4204-8c9f-8fbce2b205ca,CUST0772,2025-11-15T12:36:18.537Z,5031.99,Delivered
be567a89-eec3-4631-9f57-94d60768b113,CUST0980,2025-07-17T13:43:46.662Z,1972.20,Delivered
9f63117b-9c1b-4ce2-9467-8fc89224125b,CUST0501,2025-11-06T00:09:01.551Z,3629.89,Processing
c70fbebe-a060-40f1-b295-14f3a1a7bc18,CUST0169,2026-05-03T12:01:38.711Z,1674.72,Delivered
be09b0ef-22b7-4618-b1ca-4bd7a9edc8ac,CUST0780,2026-04-23T05:06:48.300Z,3023.57,Delivered
665db5b3-1cb9-4a45-82f4-0f8caea5175a,CUST0433,2026-04-16T08:29:44.963Z,3280.10,Pending
73b26a17-5dd9-48a1-800c-3f0054165c7f,CUST0597,2025-08-17T22:58:31.733Z,3008.49,Pending
4b7f3b88-d254-46ed-b963-5e61fb1ba845,CUST0763,2025-09-17T09:54:38.665Z,1491.20,Pending
ea95416c-d1a6-44a7-9539-16b71775220e,CUST0204,2025-11-05T12:48:59.915Z,3882.55,Delivered
e934b2f6-c06d-4c04-bbcd-1f8231520286,CUST0966,2026-01-02T08:22:36.151Z,1787.23,Delivered
e5a3e08a-0f58-4847-a775-629dbfc50bc8,CUST0303,2025-10-05T08:34:44.161Z,3033.07,Delivered
3649b8f0-633e-463c-800c-aefb08bdf31f,CUST0170,2026-03-01T12:24:48.280Z,3089.93,Cancelled
